Phase	X	Y	Bands	Error	Euler1	Euler2	Euler3	MAD	BC	BS
1	286	52	9	0	165.53	46.16	26.494	0.3196	153	50
1	288	52	7	0	165.69	46.203	26.293	1.0301	83	26
0	290	52	0	3	0	0	0	0	70	18
0	292	52	0	3	0	0	0	0	73	20
0	294	52	0	0	0	0	0	0	53	19
0	296	52	0	0	0	0	0	0	114	38
0	298	52	0	0	0	0	0	0	119	47
0	300	52	0	0	0	0	0	0	126	50
0	302	52	0	0	0	0	0	0	119	49
0	304	52	0	0	0	0	0	0	120	46
0	306	52	0	0	0	0	0	0	119	43
0	308	52	0	0	0	0	0	0	115	46
0	310	52	0	0	0	0	0	0	121	49
0	312	52	0	0	0	0	0	0	125	49
0	314	52	0	0	0	0	0	0	123	48
0	316	52	0	0	0	0	0	0	118	46
0	318	52	0	0	0	0	0	0	120	44
0	320	52	0	0	0	0	0	0	118	46
0	322	52	0	0	0	0	0	0	123	49
0	324	52	0	0	0	0	0	0	131	51
0	326	52	0	0	0	0	0	0	125	50
0	328	52	0	0	0	0	0	0	126	51
0	330	52	0	0	0	0	0	0	128	52
0	332	52	0	0	0	0	0	0	128	53
0	334	52	0	0	0	0	0	0	129	52
0	336	52	0	0	0	0	0	0	124	52
0	338	52	0	0	0	0	0	0	131	53
0	340	52	0	0	0	0	0	0	124	54
0	342	52	0	0	0	0	0	0	126	54
0	344	52	0	0	0	0	0	0	96	35
1	346	52	6	0	31.004	100.23	15.52	0.3691	62	26
1	348	52	8	0	30.532	100.49	15.414	0.3691	103	36
1	350	52	9	0	30.542	100.5	15.404	0.2485	116	58
1	352	52	9	0	30.542	100.5	15.404	0.2247	116	59
1	354	52	9	0	30.638	100.38	15.527	0.3092	119	62
1	356	52	9	0	30.638	100.38	15.527	0.2194	120	60
1	358	52	8	0	30.543	100.41	15.462	0.2381	119	59
1	0	54	9	0	14.016	72.416	6.041	0.1602	142	66
1	2	54	9	0	14.078	72.479	6.1211	0.1453	141	63
1	4	54	9	0	14.078	72.479	6.1211	0.1599	141	66
1	6	54	9	0	13.833	72.6	5.9789	0.2097	135	66
1	8	54	9	0	13.785	72.666	5.9518	0.1326	136	66
1	10	54	9	0	13.785	72.666	5.9518	0.2006	133	65
1	12	54	9	0	13.947	72.537	5.968	0.1381	136	66
1	14	54	9	0	13.947	72.537	5.968	0.1896	139	65
1	16	54	9	0	13.931	72.541	5.9395	0.1572	138	66
1	18	54	9	0	13.835	72.564	5.879	0.1687	137	65
1	20	54	9	0	13.835	72.564	5.879	0.1529	133	65
1	22	54	9	0	13.806	72.698	5.8686	0.1137	137	62
1	24	54	9	0	13.812	72.697	5.8746	0.1474	134	65
1	26	54	9	0	13.812	72.697	5.8746	0.1707	135	64
1	28	54	9	0	13.812	72.697	5.8714	0.1383	132	64
1	30	54	9	0	13.819	72.699	5.8727	0.155	130	56
1	32	54	8	0	13.828	72.701	5.8772	0.394	82	34
1	34	54	9	0	13.845	72.687	5.8534	0.2236	101	36
1	36	54	9	0	13.94	72.608	5.7855	0.2615	144	60
1	38	54	9	0	13.94	72.608	5.7855	0.3338	140	63
1	40	54	9	0	13.825	72.654	5.9377	0.1753	134	66
1	42	54	9	0	13.842	72.683	5.9814	0.1872	144	65
1	44	54	9	0	13.842	72.683	5.9814	0.1904	141	65
1	46	54	9	0	13.847	72.686	5.9773	0.1778	139	65
1	48	54	9	0	14.723	72.673	5.4675	0.5564	139	59
1	50	54	9	0	14.733	72.684	5.4475	0.125	140	63
1	52	54	9	0	14.733	72.684	5.4475	0.1349	142	64
1	54	54	9	0	14.99	72.783	5.2929	0.1456	146	65
1	56	54	9	0	14.99	72.783	5.2929	0.1812	147	67
1	58	54	9	0	14.992	72.837	5.3363	0.2215	142	68
1	60	54	9	0	14.992	72.837	5.3363	0.1619	144	69
1	62	54	9	0	15.469	72.759	4.8829	0.3178	143	65
1	64	54	9	0	15.508	72.768	4.8585	0.1862	143	66
1	66	54	9	0	15.513	72.772	4.8551	0.256	143	66
1	68	54	9	0	15.513	72.772	4.8551	0.172	147	66
1	70	54	9	0	15.606	72.796	4.8095	0.1584	147	67
1	72	54	9	0	15.606	72.796	4.8095	0.2042	144	67
1	74	54	9	0	15.629	72.809	4.8052	0.1384	148	66
1	76	54	9	0	15.732	72.882	4.808	0.1777	126	49
1	78	54	9	0	15.732	72.882	4.808	0.2898	100	31
1	80	54	9	0	15.805	72.873	4.8569	0.2295	125	37
1	82	54	9	0	16.05	72.757	4.9458	0.2272	125	41
1	84	54	7	0	16.05	72.757	4.9458	0.4167	122	38
1	86	54	9	0	16.872	73.323	4.972	0.5656	145	47
1	88	54	8	0	17.114	73.761	4.6874	0.4859	124	32
1	90	54	7	0	17.113	73.749	4.6708	0.4674	79	22
0	92	54	0	3	0	0	0	0	31	15
0	94	54	0	0	0	0	0	0	35	17
0	96	54	0	0	0	0	0	0	35	16
0	98	54	0	0	0	0	0	0	65	25
0	100	54	0	0	0	0	0	0	51	22
0	102	54	0	0	0	0	0	0	58	21
0	104	54	0	0	0	0	0	0	98	36
0	106	54	0	0	0	0	0	0	113	43
0	108	54	0	0	0	0	0	0	77	25
0	110	54	0	3	0	0	0	0	41	18
0	112	54	0	0	0	0	0	0	54	23
0	114	54	0	0	0	0	0	0	80	34
0	116	54	0	3	0	0	0	0	53	23
1	118	54	10	0	25.01	59.952	2.3574	0.7639	109	39
1	120	54	10	0	24.421	60.112	2.7901	0.2349	134	62
1	122	54	10	0	24.45	60.135	2.7748	0.205	134	63
1	124	54	9	0	24.45	60.135	2.7748	0.2154	136	63
1	126	54	10	0	24.601	60.123	2.6857	0.2353	137	64
1	128	54	10	0	24.601	60.123	2.6857	0.2968	139	64
1	130	54	9	0	24.36	60.103	2.9432	0.238	141	57
1	132	54	9	0	24.36	60.103	2.9432	0.2188	138	55
1	134	54	9	0	24.704	60.296	2.6569	0.1757	134	60
1	136	54	9	0	24.726	60.303	2.676	0.1947	134	62
1	138	54	9	0	24.726	60.303	2.676	0.2997	135	61
1	140	54	9	0	24.714	60.306	2.6777	0.2169	137	61
1	142	54	9	0	24.721	60.329	2.6894	0.2904	126	52
1	144	54	8	0	19.209	61.161	5.234	1.3232	85	33
1	146	54	8	0	19.209	61.161	5.234	0.9497	97	27
1	148	54	8	0	19.244	61.514	5.0801	1.6185	102	29
1	150	54	8	0	19.339	61.524	4.9518	0.9919	121	35
1	152	54	9	0	19.43	61.318	4.818	0.5372	134	49
1	154	54	7	0	19.861	61.818	4.6725	0.3137	104	32
0	156	54	0	3	0	0	0	0	32	16
0	158	54	0	3	0	0	0	0	63	16
0	160	54	0	3	0	0	0	0	22	16
0	162	54	0	3	0	0	0	0	33	14
1	164	54	8	0	177.54	43.653	19.752	0.4971	132	35
1	166	54	8	0	177.87	43.808	19.774	0.4916	159	51
1	168	54	9	0	178	43.582	19.794	0.2332	156	59
1	170	54	10	0	178	43.582	19.794	0.4801	152	61
1	172	54	10	0	178.01	43.569	20.011	0.2514	156	61
1	174	54	10	0	178.01	43.569	20.011	0.2971	153	59
1	176	54	10	0	177.94	43.489	20.187	0.2131	153	58
1	178	54	10	0	177.94	43.489	20.187	0.3875	150	60
1	180	54	10	0	177.92	43.555	20.173	0.6913	157	62
1	182	54	10	0	177.93	43.544	20.187	0.3398	156	63
1	184	54	10	0	177.93	43.544	20.187	0.6968	156	63
1	186	54	10	0	177.9	43.559	20.222	0.4649	159	64
1	188	54	10	0	178.01	43.529	19.852	0.7402	166	62
1	190	54	10	0	178.05	43.538	19.767	0.3356	167	64
1	192	54	10	0	178.05	43.538	19.767	0.5741	159	62
1	194	54	10	0	177.47	43.729	19.717	0.5299	157	56
1	196	54	10	0	177.47	43.729	19.717	0.1708	158	62
1	198	54	9	0	177.32	43.696	19.565	0.601	156	59
1	200	54	9	0	177.32	43.696	19.565	0.3246	163	62
1	202	54	10	0	177.51	43.578	18.257	0.847	156	54
1	204	54	10	0	177.62	43.536	18.116	0.344	151	58
1	206	54	10	0	177.62	43.536	18.116	0.6463	155	58
1	208	54	10	0	177.57	43.508	18.064	0.4702	153	56
1	210	54	10	0	177.57	43.508	18.064	0.2949	157	60
1	212	54	10	0	177.55	43.49	17.959	0.345	156	59
1	214	54	10	0	177.55	43.49	17.959	0.3227	154	62
1	216	54	10	0	177.55	43.492	17.902	0.6927	153	61
1	218	54	10	0	177.5	43.491	17.994	0.4021	155	60
1	220	54	10	0	177.5	43.491	17.994	0.2907	156	62
1	222	54	10	0	177.42	43.496	18.033	0.237	158	61
1	224	54	10	0	177.42	43.496	18.033	0.3299	156	59
1	226	54	10	0	177.01	43.513	18.332	0.4449	153	61
1	228	54	10	0	177.02	43.491	18.319	0.2506	153	62
1	230	54	10	0	177.02	43.491	18.319	0.2482	157	64
1	232	54	10	0	177.03	43.502	18.283	0.2273	161	65
1	234	54	10	0	177.01	43.516	18.276	0.327	160	65
1	236	54	10	0	176.83	43.573	18.325	0.311	160	62
1	238	54	10	0	175.87	43.805	19.118	0.3441	159	62
1	240	54	10	0	175.87	43.805	19.118	0.2637	158	61
1	242	54	10	0	175.07	43.946	19.803	0.3059	161	65
1	244	54	10	0	175.07	43.946	19.803	0.2749	157	64
1	246	54	10	0	174.13	44.175	20.511	0.4159	166	64
1	248	54	10	0	174.04	44.191	20.581	0.2326	159	65
1	250	54	10	0	174.04	44.191	20.581	0.217	156	64
1	252	54	10	0	173.52	44.369	21.015	0.5269	155	61
1	254	54	10	0	173.52	44.369	21.015	0.2358	163	65
1	256	54	10	0	173.26	44.406	21.273	0.3485	159	65
1	258	54	10	0	173.26	44.406	21.273	0.2829	163	66
1	260	54	10	0	173.25	44.418	21.284	0.4446	160	63
1	262	54	10	0	171.84	44.769	22.292	0.2419	162	65
1	264	54	10	0	171.84	44.769	22.292	0.4179	156	58
1	266	54	10	0	169.01	45.577	25.359	0.7834	150	44
1	268	54	9	0	168.44	45.484	26.102	0.8078	112	31
1	270	54	6	0	168.44	45.484	26.102	1.5399	57	18
1	272	54	8	0	166.94	45.618	26.141	0.2788	117	29
1	274	54	9	0	166.94	45.618	26.141	0.6251	153	46
1	276	54	9	0	165.76	45.926	26.986	0.6984	141	41
1	278	54	10	0	165.76	45.926	26.986	0.6084	146	47
1	280	54	10	0	165.47	45.85	26.922	0.3907	153	58
1	282	54	10	0	165.47	45.85	26.922	0.4657	162	61
1	284	54	10	0	165.33	46.131	26.782	0.2899	169	66
1	286	54	10	0	165.34	46.112	26.639	0.2709	149	52
0	288	54	0	3	0	0	0	0	74	25
1	290	54	6	0	165.31	46.092	26.552	0.5356	85	29
1	292	54	7	0	166.52	45.302	40.59	0.9072	76	24
0	294	54	0	0	0	0	0	0	59	22
0	296	54	0	0	0	0	0	0	123	46
0	298	54	0	0	0	0	0	0	122	49
0	300	54	0	0	0	0	0	0	122	49
0	302	54	0	0	0	0	0	0	112	45
0	304	54	0	0	0	0	0	0	118	42
0	306	54	0	0	0	0	0	0	110	43
0	308	54	0	0	0	0	0	0	113	44
0	310	54	0	0	0	0	0	0	120	46
0	312	54	0	0	0	0	0	0	118	43
0	314	54	0	0	0	0	0	0	117	45
0	316	54	0	0	0	0	0	0	123	44
0	318	54	0	0	0	0	0	0	120	48
0	320	54	0	0	0	0	0	0	116	44
0	322	54	0	0	0	0	0	0	129	50
0	324	54	0	0	0	0	0	0	127	52
0	326	54	0	0	0	0	0	0	126	51
0	328	54	0	0	0	0	0	0	122	51
0	330	54	0	0	0	0	0	0	127	50
0	332	54	0	0	0	0	0	0	122	52
0	334	54	0	0	0	0	0	0	129	48
0	336	54	0	0	0	0	0	0	130	52
0	338	54	0	0	0	0	0	0	125	50
0	340	54	0	0	0	0	0	0	121	45
0	342	54	0	0	0	0	0	0	126	51
0	344	54	0	0	0	0	0	0	97	33
1	346	54	8	0	31.004	100.23	15.52	0.8036	62	28
1	348	54	7	0	30.582	100.18	15.386	0.9089	112	40
1	350	54	8	0	30.044	100.19	15.313	0.2214	114	55
1	352	54	9	0	30.647	100.36	15.528	0.2457	118	59
1	354	54	9	0	30.645	100.37	15.525	0.2625	114	57
1	356	54	8	0	30.645	100.37	15.525	0.208	119	61
1	358	54	10	0	30.516	100.25	15.546	0.3244	117	59
1	0	56	9	0	13.98	72.467	6.0598	0.1658	139	64
1	2	56	9	0	14.068	72.478	6.128	0.1667	140	65
1	4	56	9	0	14.068	72.478	6.128	0.1865	139	63
1	6	56	9	0	13.81	72.633	5.9664	0.155	140	66
1	8	56	9	0	13.771	72.678	5.9588	0.1336	139	65
1	10	56	9	0	13.771	72.678	5.9588	0.1787	138	67
1	12	56	9	0	13.777	72.672	5.9597	0.1884	126	57
1	14	56	9	0	13.874	72.669	5.9474	0.1735	128	55
1	16	56	9	0	13.872	72.67	5.935	0.181	138	65
1	18	56	9	0	13.872	72.67	5.935	0.1945	140	66
1	20	56	9	0	13.756	72.737	5.8654	0.1946	136	65
1	22	56	9	0	13.806	72.698	5.8686	0.1551	138	66
1	24	56	9	0	13.812	72.697	5.8746	0.1442	136	65
1	26	56	9	0	13.812	72.697	5.8746	0.1709	132	65
1	28	56	9	0	13.812	72.697	5.8714	0.1876	138	66
1	30	56	9	0	13.819	72.699	5.8727	0.1994	137	63
1	32	56	9	0	13.825	72.713	5.8493	0.1763	136	58
1	34	56	10	0	13.825	72.713	5.8493	0.1275	132	60
1	36	56	9	0	13.94	72.608	5.7855	0.2165	137	62
1	38	56	9	0	13.94	72.608	5.7855	0.2815	142	62
1	40	56	9	0	13.825	72.654	5.9377	0.1408	137	64
1	42	56	9	0	13.832	72.667	5.9662	0.198	140	65
1	44	56	9	0	13.832	72.667	5.9662	0.2001	141	64
1	46	56	9	0	13.839	72.674	5.9639	0.2203	136	63
1	48	56	9	0	14.72	72.669	5.4638	0.4417	141	58
1	50	56	9	0	14.725	72.719	5.418	0.1929	134	61
1	52	56	9	0	14.725	72.719	5.418	0.1696	137	61
1	54	56	9	0	14.978	72.787	5.2836	0.2139	141	62
1	56	56	9	0	14.978	72.787	5.2836	0.1954	141	66
1	58	56	9	0	14.992	72.837	5.3363	0.149	138	67
1	60	56	9	0	14.992	72.837	5.3363	0.1278	144	66
1	62	56	9	0	15.088	72.928	5.2741	0.1382	141	65
1	64	56	9	0	15.509	72.767	4.8625	0.2227	140	64
1	66	56	9	0	15.518	72.771	4.86	0.2248	145	65
1	68	56	9	0	15.518	72.771	4.86	0.2126	147	64
1	70	56	9	0	15.606	72.796	4.8095	0.1696	131	54
1	72	56	9	0	15.606	72.796	4.8095	0.2097	131	51
1	74	56	9	0	15.735	72.889	4.7874	0.2211	143	66
1	76	56	9	0	15.735	72.889	4.7874	0.1781	141	63
1	78	56	9	0	15.732	72.882	4.808	0.2027	141	61
1	80	56	9	0	15.783	72.964	4.8183	0.1745	141	63
1	82	56	9	0	16.05	72.757	4.9458	0.4032	140	60
1	84	56	9	0	16.05	72.757	4.9458	0.3143	123	46
1	86	56	8	0	16.478	72.576	5.266	1.0639	121	34
0	88	56	0	3	0	0	0	0	73	24
1	90	56	7	0	17.131	74.088	5.1196	0.4859	84	24
0	92	56	0	3	0	0	0	0	23	14
0	94	56	0	0	0	0	0	0	44	18
0	96	56	0	0	0	0	0	0	64	22
0	98	56	0	0	0	0	0	0	55	24
0	100	56	0	0	0	0	0	0	64	27
0	102	56	0	0	0	0	0	0	78	31
0	104	56	0	0	0	0	0	0	119	53
0	106	56	0	0	0	0	0	0	130	54
0	108	56	0	0	0	0	0	0	123	43
0	110	56	0	3	0	0	0	0	77	32
0	112	56	0	0	0	0	0	0	96	44
0	114	56	0	0	0	0	0	0	99	49
0	116	56	0	0	0	0	0	0	68	32
1	118	56	10	0	25.01	59.952	2.3574	0.2732	130	48
1	120	56	9	0	24.515	60.077	2.7595	0.195	133	60
1	122	56	9	0	24.502	60.07	2.7683	0.2681	133	62
1	124	56	9	0	24.502	60.07	2.7683	0.2532	137	63
1	126	56	10	0	24.597	60.124	2.676	0.1836	139	64
1	128	56	10	0	24.597	60.124	2.676	0.2887	132	59
1	130	56	10	0	24.605	60.129	2.6772	0.2142	123	55
1	132	56	10	0	24.677	60.291	2.6096	0.2683	132	59
1	134	56	9	0	24.677	60.291	2.6096	0.2356	133	61
1	136	56	9	0	24.726	60.303	2.676	0.2195	138	63
1	138	56	9	0	24.726	60.303	2.676	0.1562	138	64
1	140	56	9	0	24.714	60.306	2.6777	0.2017	134	58
1	142	56	9	0	24.777	60.36	2.6954	0.191	128	58
1	144	56	9	0	24.777	60.36	2.6954	0.2951	111	41
1	146	56	9	0	24.642	60.387	2.7439	0.3455	114	38
1	148	56	8	0	19.776	60.84	5.1115	0.8432	92	28
1	150	56	7	0	19.466	60.822	5.0979	1.0182	99	26
1	152	56	7	0	19.034	60.786	4.9626	1.2838	90	25
0	154	56	0	3	0	0	0	0	51	20
0	156	56	0	3	0	0	0	0	47	16
0	158	56	0	3	0	0	0	0	30	14
0	160	56	0	3	0	0	0	0	25	16
0	162	56	0	3	0	0	0	0	22	14
1	164	56	9	0	177.63	43.679	19.645	1.0219	107	29
1	166	56	10	0	177.92	43.677	19.721	0.3484	159	51
1	168	56	9	0	177.92	43.677	19.721	0.5084	154	50
1	170	56	10	0	177.95	43.635	20.105	0.3003	155	53
1	172	56	10	0	177.95	43.635	20.105	0.508	164	59
1	174	56	9	0	177.95	43.498	20.183	0.2045	160	58
1	176	56	10	0	177.93	43.489	20.213	0.3446	154	61
1	178	56	10	0	177.92	43.491	20.223	0.2469	152	61
1	180	56	10	0	177.92	43.491	20.223	0.2465	154	63
1	182	56	10	0	177.92	43.515	20.209	0.442	154	61
1	184	56	10	0	177.91	43.558	20.27	0.3978	152	61
1	186	56	10	0	177.94	43.553	20.246	0.2806	156	64
1	188	56	9	0	177.94	43.553	20.246	0.2696	166	62
1	190	56	10	0	178.06	43.521	19.878	0.2621	156	61
1	192	56	10	0	178.06	43.521	19.878	0.455	156	62
1	194	56	9	0	177.47	43.729	19.717	0.4203	154	57
1	196	56	10	0	177.47	43.729	19.717	0.2404	152	60
1	198	56	10	0	177.28	43.7	19.625	0.2417	156	61
1	200	56	10	0	177.28	43.7	19.625	0.2594	153	57
1	202	56	9	0	177.56	43.6	18.25	0.4477	152	49
1	204	56	10	0	177.62	43.536	18.116	0.3206	145	56
1	206	56	9	0	177.6	43.495	18.088	0.3572	153	58
1	208	56	10	0	177.6	43.495	18.088	0.2626	149	58
1	210	56	10	0	177.59	43.499	18.1	0.3371	156	60
1	212	56	10	0	177.55	43.49	17.959	0.2585	155	60
1	214	56	10	0	177.55	43.49	17.959	0.2531	157	64
1	216	56	10	0	177.55	43.495	17.919	0.3227	153	59
1	218	56	10	0	177.29	43.521	18.147	0.604	155	60
1	220	56	10	0	177.24	43.509	18.194	0.5151	157	64
1	222	56	10	0	177.24	43.509	18.194	0.2245	159	64
1	224	56	10	0	176.98	43.542	18.349	0.3004	161	66
1	226	56	10	0	176.98	43.542	18.349	0.3358	160	64
1	228	56	10	0	177.02	43.491	18.319	0.3201	157	61
1	230	56	10	0	177.02	43.491	18.319	0.2644	159	63
1	232	56	10	0	177.03	43.499	18.296	0.3283	157	62
1	234	56	10	0	176.71	43.57	18.441	0.2518	163	63
1	236	56	10	0	176.71	43.57	18.441	0.3866	162	62
1	238	56	10	0	176.05	43.759	18.96	0.3381	159	60
1	240	56	10	0	176.05	43.759	18.96	0.2231	155	59
1	242	56	10	0	175.07	43.944	19.799	0.2004	155	64
1	244	56	10	0	175.07	43.944	19.799	0.3418	152	63
1	246	56	10	0	174.16	44.162	20.496	0.3222	159	67
1	248	56	10	0	174.04	44.191	20.581	0.2345	164	67
1	250	56	10	0	174.04	44.191	20.581	0.2567	165	68
1	252	56	10	0	173.47	44.377	21.081	0.2726	162	63
1	254	56	10	0	173.47	44.377	21.081	0.2313	158	62
1	256	56	10	0	173.26	44.406	21.273	0.2333	163	65
1	258	56	10	0	173.26	44.406	21.273	0.2987	157	64
1	260	56	10	0	173.27	44.412	21.278	0.4184	159	63
1	262	56	10	0	171.84	44.769	22.292	0.3216	159	60
1	264	56	10	0	171.84	44.769	22.292	0.2662	157	59
1	266	56	9	0	171.71	44.861	22.494	0.7033	149	45
1	268	56	10	0	168.4	45.507	26.101	0.3776	152	48
1	270	56	9	0	168.4	45.507	26.101	0.9857	129	32
1	272	56	7	0	166.94	45.618	26.141	1.0019	84	22
1	274	56	10	0	166.94	45.618	26.141	0.4137	135	40
1	276	56	10	0	165.72	45.912	27.075	0.3317	195	55
1	278	56	10	0	165.72	45.912	27.075	0.8737	138	45
1	280	56	10	0	165.67	45.924	26.948	0.8204	145	46
1	282	56	10	0	165.33	46.054	26.944	0.6332	157	58
1	284	56	10	0	165.33	46.131	26.782	0.3711	173	63
1	286	56	10	0	165.34	46.112	26.639	0.3925	161	57
1	288	56	7	0	165.31	46.092	26.552	0.5356	115	34
1	290	56	8	0	166.52	45.302	40.59	0.7226	107	28
1	292	56	6	0	166.52	45.302	40.59	0.7226	56	18
0	294	56	0	3	0	0	0	0	63	20
0	296	56	0	0	0	0	0	0	79	31
0	298	56	0	0	0	0	0	0	113	45
0	300	56	0	0	0	0	0	0	117	46
0	302	56	0	0	0	0	0	0	120	47
0	304	56	0	0	0	0	0	0	117	45
0	306	56	0	0	0	0	0	0	119	46
0	308	56	0	0	0	0	0	0	115	46
0	310	56	0	0	0	0	0	0	129	43
0	312	56	0	0	0	0	0	0	116	43
0	314	56	0	0	0	0	0	0	122	42
0	316	56	0	0	0	0	0	0	122	44
0	318	56	0	0	0	0	0	0	122	44
0	320	56	0	0	0	0	0	0	124	49
0	322	56	0	0	0	0	0	0	122	49
0	324	56	0	0	0	0	0	0	126	51
0	326	56	0	0	0	0	0	0	127	52
0	328	56	0	0	0	0	0	0	130	53
0	330	56	0	0	0	0	0	0	127	51
0	332	56	0	0	0	0	0	0	127	51
0	334	56	0	0	0	0	0	0	129	52
0	336	56	0	0	0	0	0	0	124	52
0	338	56	0	0	0	0	0	0	127	51
0	340	56	0	0	0	0	0	0	126	50
0	342	56	0	0	0	0	0	0	121	48
0	344	56	0	0	0	0	0	0	125	50
0	346	56	0	0	0	0	0	0	76	32
0	348	56	0	3	0	0	0	0	77	23
1	350	56	8	0	30.044	100.19	15.313	0.2462	110	44
1	352	56	8	0	30.647	100.36	15.528	0.2575	116	56
1	354	56	9	0	30.645	100.37	15.525	0.2587	117	58
1	356	56	9	0	30.645	100.37	15.525	0.2657	117	58
1	358	56	9	0	30.508	100.27	15.545	0.3196	114	58
1	0	58	9	0	13.98	72.467	6.0598	0.1576	136	64
1	2	58	9	0	14.06	72.531	6.0807	0.1145	133	64
1	4	58	9	0	14.06	72.531	6.0807	0.168	146	67
1	6	58	9	0	14.055	72.536	6.0731	0.1487	143	64
1	8	58	9	0	13.771	72.678	5.9588	0.1892	140	66
1	10	58	9	0	13.771	72.678	5.9588	0.1615	138	67
1	12	58	9	0	13.777	72.672	5.9597	0.1921	134	63
1	14	58	9	0	13.883	72.672	5.9563	0.1804	133	55
1	16	58	9	0	13.883	72.672	5.9563	0.1637	124	52
1	18	58	9	0	13.872	72.67	5.935	0.157	137	63
1	20	58	9	0	13.736	72.758	5.8688	0.1174	134	64
1	22	58	9	0	13.74	72.762	5.8701	0.1906	135	66
1	24	58	9	0	13.74	72.762	5.8701	0.1664	141	66
1	26	58	9	0	13.745	72.768	5.8626	0.1714	137	67
1	28	58	9	0	13.825	72.716	5.8735	0.1909	139	66
1	30	58	9	0	13.827	72.715	5.8604	0.1802	136	66
1	32	58	9	0	13.825	72.713	5.8493	0.1282	140	64
1	34	58	9	0	13.825	72.713	5.8493	0.145	139	64
1	36	58	9	0	13.852	72.742	5.8287	0.2062	133	63
1	38	58	9	0	14.02	72.792	5.6597	0.2632	135	65
1	40	58	9	0	14.02	72.792	5.6597	0.1647	132	59
1	42	58	9	0	14.012	72.79	5.6554	0.2978	134	60
1	44	58	9	0	13.967	72.681	5.7881	0.1632	136	63
1	46	58	9	0	14.033	72.705	5.7657	0.1864	142	63
1	48	58	9	0	14.033	72.705	5.7657	0.4076	139	60
1	50	58	9	0	14.725	72.719	5.418	0.2194	139	63
1	52	58	9	0	14.725	72.719	5.418	0.1793	145	63
1	54	58	9	0	14.949	72.809	5.2873	0.1697	145	63
1	56	58	9	0	14.949	72.809	5.2873	0.1926	143	65
1	58	58	9	0	15.127	72.966	5.2601	0.1391	142	66
1	60	58	9	0	15.136	72.976	5.245	0.1477	141	66
1	62	58	9	0	15.136	72.976	5.245	0.1565	137	66
1	64	58	9	0	15.147	72.985	5.2157	0.2396	142	63
1	66	58	9	0	15.599	72.944	4.8206	0.1692	138	65
1	68	58	9	0	15.599	72.944	4.8206	0.1736	142	66
1	70	58	9	0	15.612	72.944	4.8081	0.2463	133	57
1	72	58	9	0	15.614	72.845	4.8025	0.1498	133	57
1	74	58	9	0	15.735	72.889	4.7874	0.1847	144	66
1	76	58	9	0	15.735	72.889	4.7874	0.2014	141	67
1	78	58	9	0	15.802	73.006	4.7898	0.1807	143	66
1	80	58	9	0	15.802	73.006	4.7898	0.1453	142	66
1	82	58	9	0	15.982	72.832	4.9068	0.2054	138	60
1	84	58	9	0	15.982	72.832	4.9068	0.4713	142	55
1	86	58	9	0	16.461	72.539	5.2716	0.4145	122	41
1	88	58	7	0	16.566	72.493	5.3855	0.9816	83	23
0	90	58	0	3	0	0	0	0	61	20
0	92	58	0	0	0	0	0	0	42	16
0	94	58	0	0	0	0	0	0	82	23
0	96	58	0	0	0	0	0	0	87	27
0	98	58	0	0	0	0	0	0	73	28
0	100	58	0	0	0	0	0	0	55	25
0	102	58	0	0	0	0	0	0	76	30
0	104	58	0	0	0	0	0	0	129	49
0	106	58	0	0	0	0	0	0	111	34
0	108	58	0	3	0	0	0	0	71	30
0	110	58	0	0	0	0	0	0	98	48
0	112	58	0	0	0	0	0	0	105	50
0	114	58	0	0	0	0	0	0	102	49
1	116	58	6	0	24.804	60.064	2.5696	0.2682	64	29
1	118	58	10	0	24.885	60.007	2.4806	0.5665	122	47
1	120	58	10	0	24.515	60.077	2.7595	0.2389	136	61
1	122	58	9	0	24.497	60.068	2.7703	0.2463	137	62
1	124	58	10	0	24.497	60.068	2.7703	0.2291	136	63
1	126	58	10	0	24.597	60.124	2.676	0.2667	130	60
1	128	58	10	0	24.597	60.124	2.676	0.2053	136	61
1	130	58	10	0	24.605	60.129	2.6772	0.2226	134	63
1	132	58	10	0	24.696	60.293	2.6044	0.2304	135	64
1	134	58	9	0	24.715	60.296	2.6023	0.2062	137	64
1	136	58	9	0	24.715	60.296	2.6023	0.1475	138	64
1	138	58	9	0	24.725	60.303	2.6509	0.2471	135	62
1	140	58	9	0	24.813	60.377	2.6446	0.192	135	62
1	142	58	9	0	24.813	60.377	2.6446	0.2312	135	63
1	144	58	9	0	24.777	60.36	2.6954	0.1434	129	53
1	146	58	8	0	24.726	60.387	2.7104	1.1537	88	35
1	148	58	10	0	19.883	60.881	5.1853	0.2201	116	40
1	150	58	8	0	19.735	60.805	5.5733	0.3284	95	29
0	152	58	0	3	0	0	0	0	41	15
0	154	58	0	3	0	0	0	0	24	14
1	156	58	6	0	19.398	60.582	6.4638	1.2227	23	13
1	158	58	6	0	178.29	41.275	21.51	0.9879	39	15
1	160	58	7	0	178.31	41.306	21.48	1.0853	107	28
1	162	58	10	0	178.21	41.379	21.371	0.5666	148	43
1	164	58	8	0	177.63	43.679	19.645	0.8476	106	27
1	166	58	9	0	177.89	43.801	19.717	0.9137	118	31
1	168	58	10	0	177.89	43.801	19.717	0.6172	119	32
1	170	58	10	0	177.98	43.659	20.075	0.6935	132	41
1	172	58	10	0	177.98	43.659	20.075	0.2552	160	56
1	174	58	10	0	177.95	43.498	20.183	0.2758	159	61
